User,Tweet
TimesNow,"#HijabFightEscalates

I felt betrayed by the 'secular west'. There are women in prison in Iran even today, women having faces that are disfigured with acid, women who're killed all over the world, over the hijab: @YasMohammedxx, Activist

@PadmajaJoshi | @thenewshour AGENDA https://t.co/PFTNsmojuv"
TimesNow,"J&amp;K: Infiltration bid foiled by BSF; 3 NARCO terrorists killed. 

Pradeep Dutta with more.

#JammuAndKashmir #BSF https://t.co/DXy9OeNOJ1"
TimesNow,"Vishwanath Nair, a member of a former princely state in Chattisgarh was brutally murdered in August 2021.

#Chhattisgarh #CBI 

https://t.co/dwxYipcGmR"
TimesNow,"How ISIS Chief Abu Ibrahim al-Hashimi al-Qurayshi was killed amid a raid by US Special Forces? 

Watch the video to know more.

#TNDIGITALVIDEOS #ISIS #Syria #US https://t.co/K2hUvd39PF"
TimesNow,"Lara was a stray dog who was allegedly killed by a luxury car.

#Bengaluru 

https://t.co/j2Et5h2nJv"
TimesNow,"The Balochistan Liberation Army, a militant organisation, has claimed to have killed more than 100 soldiers at two military camps in Pakistan late Wednesday. We break down the Balochistan war for you.

#Balochistan  #Pakistan #China  #BalochistanVsPakistan #PakArmy #ImranKhan https://t.co/gH9TNEPxYP"
TimesNow,"#UP: A student was stabbed to death in #Sardhana area 

#Crime

https://t.co/trc7HORRmm"
TimesNow,"Five people were killed and several others were injured after a slab structure collapsed at an under-construction site in Pune.

Aruneel with more. 

#Pune https://t.co/gBkMJrAeBz"
TimesNow,"Five people were killed ad five others injured after slab structure collapses at under-construction site in Pune.

https://t.co/WDNSlHvuVh"
TimesNow,"Six people were killed on Thursday in a road accident in J&amp;K's Kishtwar district.

https://t.co/GX4T47LXfI"
TimesNow,"#ChinaHumiliated

Many of the families of the Chinese soldiers who were killed (in the Galwan clashes) are frustrated because their loved ones who died for the country are being ignored: @Anthony_Klan, Investigative Journalist &amp; Editor, The Klaxon

@RShivshankar | #IndiaUpfront https://t.co/JHTSd9JY8G"
TimesNow,"#ChinaHumiliated: Report suggests that at least 38 PLA soldiers were killed in the Galwan clashes.

@PadmajaJoshi walks us through the report. https://t.co/QjisSBDuCY"
TimesNow,"#BSF killed a Pakistani intruder in Punjab's #Ferozepur sector

#Punjab

https://t.co/GFUTV5P53S"
TimesNow,"My father was killed, so I know the pain, BJP MP #KamleshPaswan to #RahulGandhi in Parliament.

https://t.co/CIUmLkmMsD"
TimesNow,"#JinnahTowerLegitimised

It is not surprising to see a Jinnah Tower celebrated in a country where there are cities named after genocidal monsters who murdered 4.6 million Hindus. We take pride in the ignorance of our own History: @ARanganathan72 

#IndiaUpfront | @RShivshankar https://t.co/VXwWxbFXlI"
TimesNow,"#JinnahTowerLegitimised

It is not surprising to see a Jinnah Tower celebrated in a country where there are cities named after genocidal monsters who murdered 4.6 million Hindus. We take pride in the ignorance of our own History: @ARanganathan72 

#IndiaUpfront | @RShivshankar https://t.co/9wd4RXza84"
TimesNow,"Two people were killed and 38 injured in a grenade attack on a pro-military rally in eastern Myanmar. Anti-coup protests were held across the country on the first anniversary of the military's power-grab.

#MyanmarRallyAttack #Myanmar #TNDIGITALVIDEOS https://t.co/27zZai5OVd"
TimesNow,"#JinnahTowerLegitimised

This is a country where we have named whole cities after genocidal mass murderers who've murdered 4.6 million Hindus. To have a circle or a tower named after Jinnah is a small thing comparatively: @ARanganathan72

#IndiaUpfront | @RShivshankar https://t.co/MpILzfmdHW"
TimesNow,"'People from minority community, Dalits have been killed. Govt should answer why Muslims were killed in NRC protest … We are secular &amp; want to take everyone together', SP's Rafiq Ansari defends his 'Hindugardi' remark.

Ankit Tyagi with ground report

#HinduGardiShocker https://t.co/PoyPMSNJV4"
TimesNow,"'Yogi-Shah doing Hindu-Muslim politics ... Thoko niti killed many Muslims', says Samajwadi Party's Rafiq Ansari  after TIMES NOW confronted him over his 'Hindu Gardi macha rakhi hai' remark.

#HinduGardiShocker https://t.co/BcSEmVAYwn"
TimesNow,"#NewsAlert | Tomorrow, #SupremeCourt will hear the review petition in connection to a 1988 road-rage case against #NavjotSinghSidhu in which one person was killed.

Sidhu was earlier let off after paying a Rs 1000 fine.

Harish with details. https://t.co/2OaoXr1hAT"
TimesNow,"#Exclusive | TIMES NOW confronts Samajwadi Party's Rafiq Ansari over his controversial 'Hindu Gardi macha rakhi hai' remark.

'Yogi-Shah doing Hindu-Muslim politics ... Thoko niti killed many Muslims', says Ansari.

Ankit Tyagi with ground report.

#HinduGardiSlurShocks https://t.co/JK6yaqeLiZ"
TimesNow,"#Exclusive | TIMES NOW confronts Samajwadi Party's Rafiq Ansari over his controversial 'Hindu Gardi macha rakhi hai' remark.

'Yogi-Shah doing Hindu-Muslim politics ... Thoko niti killed many Muslims', says Ansari.

Ankit Tyagi with ground report.

#HinduGardiSlur https://t.co/USI3OZRhMM"
TimesNow,"A militant was killed at an encounter with security forces in Shopian. The gunfight broke out after the police and army launched a cordon and search operation in Nadigam village. 

#Shopian #JammuAndKashmir https://t.co/9oiV7JT6jf"
TimesNow,"A farmer and his grandson were murdered by unidentified gunmen in #Baghpat district of UP.

#Crime #UP

https://t.co/NAZYSQJQO2"
TimesNow,"#UttarPradesh:  8-year-old son of a doctor was kidnapped and murdered allegedly by two men who were sacked from the job by the medic.

#Crime

https://t.co/5q00Tq6y6c"
TimesNow,"Two people were killed &amp; 38 injured in a grenade attack on a pro-military rally in eastern #Myanmar on Tuesday

https://t.co/nFvBmXV085"
TimesNow,"At le​ast five people have been killed and several injured in an accident involving electric bus in Kanpur. 
President Ram Nath Kovind and Priyanka Gandhi have expressed their condolences over the tragic deaths.

#ViralVideo #Kanpur #ElectricBus https://t.co/S3p6ag7Lw0"
TimesNow,"At least six people were killed &amp; nine others injured after a bus mowed down several pedestrians and bystanders near the busy Tat Mill crossroad in #Kanpur

https://t.co/YfFNjTgrBw"
TimesNow,"#Hyderabad: A real estate businessman was allegedly murdered by a man who allegedly hired assailants for executing the victim. 

#Crime

https://t.co/UqPrwMPGS0"
TimesNow,"Cong revives 'Hindutva' row.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'. BJP criticizes 'Hindu Bashing'.

@MadhavGK on @thenewshour Special Edition.

#TheNewshour | #RahulGandhi | #MahatmaGandhi https://t.co/9aEfKG4eEr"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

UP NEXT: Watch the debate with @MadhavGK on @TheNewshour Special Edition.

#TheNewshour https://t.co/0zhugkbUrk"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

Watch the debate with @MadhavGK on @TheNewshour Special Edition at 9 PM.

#TheNewshour https://t.co/cCvVl51XuJ"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

Watch the debate with @MadhavGK on @TheNewshour Special Edition at 9 PM.

#TheNewshour https://t.co/VCx7dM5AxL"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

Watch the debate with @MadhavGK on @TheNewshour Special Edition at 9 PM.

#TheNewshour https://t.co/3T6c5gHf98"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

Watch the debate with @MadhavGK on @TheNewshour Special Edition at 9 PM.

#TheNewshour https://t.co/BnLDBFuaab"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

Watch the debate with @MadhavGK on @TheNewshour Special Edition at 9 PM.

#TheNewshour https://t.co/2GcLU4N1hD"
TimesNow,"Cong revives 'Hindutva'.

Rahul Gandhi rakes up religion; 'Hindutvavadi killed Gandhi'.

BJP criticizes 'Hindu Bashing'.

Watch the debate with @MadhavGK on @TheNewshour Special Edition at 9 PM.

#TheNewshour https://t.co/hd2KeG7KaZ"
TimesNow,"#Hyderabad: A real estate businessman was allegedly murdered by a man who allegedly hired assailants for executing the victim.

#Crime

https://t.co/UqPrwMPGS0"
TimesNow,"At least four persons, including three children and a man, were killed after a fire broke out in a small painting material packaging unit in Jamwa Ramgarh area of the #Jaipur district.

https://t.co/H8OVxYRZ10"
TimesNow,"Five #Pakistan-affiliated terrorists were killed in dual encounters within a 12 hour period in J&amp;K.

#JammuAndKashmir

https://t.co/THeO7xsg9m"
TimesNow,"#NewsAlert | Big win for Security Forces!

Five terrorists have been killed by the Forces in J&amp;K.

Vijay Kumar, IGP Kashmir speaks to TIME NOW.

#JammuAndKashmir https://t.co/eiJ2cQdLcS"
TimesNow,"#NewsAlert | Big win for Security Forces!

Five terrorists have been killed by the Forces in J&amp;K.

Vijay Kumar, IGP Kashmir speaks to TIME NOW.

#JammuAndKashmir https://t.co/R6L8rRZZJ8"
TimesNow,"Rebels of Yemen, the Houthi, have claimed responsibility for the suspected drone attack which killed at least three people. Houthi rebels are said to be backed by Iran.

#Yemen #Houthi #UAE #Dubai #WorldExpo2020 https://t.co/OoGIkYyTA2"
TimesNow,"The accused killed the child in a fit of anger after a fight with his wife.

#Ahmedabad 

https://t.co/CrGHs2qTAz"
TimesNow,"Jammu and Kashmir: Five Pakistan-linked LeT, JeM terrorists killed in dual encounters.

Army and J&amp;K police brief the press.

#JammuAndKashmir #Terrorism #ZahidWani https://t.co/dHRkguwUcT"
TimesNow,"Five people were killed today in a collision between a car and a container truck on the Mumbai-Pune Expressway.

#MumbaiPuneExpressway 

https://t.co/jVap37S7eL"
TimesNow,"Five Pakistan-linked LeT, JeM terrorists killed in dual encounters in last 12 hours.

Ieshan Wani with details.

#JammuAndKashmir https://t.co/hF04pkj687"
TimesNow,"Five Pakistan-linked LeT, JeM terrorists killed in dual encounters in last 12 hours.

Pradeep Dutta and Ieshan Wani with details.

#JammuAndKashmir https://t.co/oiqPmifrd2"
TimesNow,"Uttar Pradesh minister Laxmi Narain Chaudhary's aide killed in Mathura

Amir with more. 

#UPElections22 #March10WithTimesNow https://t.co/J4SErQGPut"
TimesNow,"#March10WithTimesNow | The fact is that in the past two years, more than 20 Sadhus were killed in UP: SP's Abbas Haider

 @TheNewshourSpl Ed | #TheNewshour https://t.co/4dtK32CyAs"
TimesNow,"#March10WithTimesNow | The fact is that in the past two years, more than 20 Sadhus were killed in UP: SP's Abbas Haider

@TheNewshour Spl Ed | #TheNewshour https://t.co/s0FIr1AMCu"
TimesNow,"Saharanpur journalist killed in a road rage incident.

Priyank with details. 

#UP #Crime https://t.co/9PL7nPDqgI"
TimesNow,"We cannot forget Tipu Sultan's barbaric acts, he killed several Indians: BJP's @ramkadam

#Maharashtra #TipuSultan https://t.co/NAXYX0okzy"
TimesNow,""" .... there was not one day where there was no firing taking place (from Pak side) &amp; no Indian soldiers getting killed, which is why I questioned Navjot Singh Sidhu about him going around &amp; hugging around these people"", @capt_Amarinder briefs media.

 #March10WithTimesNow https://t.co/RUTmhZsoKt"
TimesNow,"#Gujarat: Man stabbed to death at wedding party over an altercation; four people booked

https://t.co/IYlPcHHGRE"
TimesNow,"#NewDelhi: A man was allegedly murdered by three teenagers inside a park when he objected to the boys playing Gilli danda.

https://t.co/3MDOP2s6IZ"
TimesNow,"At least six persons were killed and 23 injured in the major fire that broke out in the 20-storey residential building in the Tardeo area of central Mumbai.

#Mumbai 

https://t.co/IVj1VcXr2O"
TimesNow,"At least six persons were killed and 23 others were injured in the major fire in #Mumbai building.

#Mumbai #MumbaiFire 

https://t.co/IVj1VcFQbg"
TimesNow,"20-year-old woman was found murdered in her room in Noida.

#UttarPradesh #Crime 

https://t.co/VfAsSmAU3w"
TimesNow,"#MumbaiFire 

Fire engulfs Mumbai high rise ... Six killed in 'urban tragedy'.

Blaze triggers safety debate. MLA slams builder-BMC 'nexus'; alleges 'fire safety norms violated'

Will state punish negligence?

@thenewshour Spl Ed with Pranesh Kumar Roy

#TheNewshour https://t.co/IDqjuLVY3X"
TimesNow,"#MumbaiFire 

Fire engulfs Mumbai high rise ... Six killed in 'urban tragedy'.

Blaze triggers safety debate. MLA slams builder-BMC 'nexus'; alleges 'fire safety norms violated'

Will state punish negligence?

UP NEXT: @thenewshour Spl Ed with Pranesh Kumar Roy

#TheNewshour https://t.co/jk0HEqy2Ua"
TimesNow,"#MumbaiFire 

Fire engulfs Mumbai high rise ... Six killed in 'urban tragedy'.

Blaze triggers safety debate. MLA slams builder-BMC 'nexus'; alleges 'fire safety norms violated'

Will state punish negligence?

Watch @thenewshour Spl Ed with Pranesh Kumar Roy at 9 PM

#TheNewshour https://t.co/D7ZvuQwUw5"
TimesNow,"#MumbaiFire 

Fire engulfs Mumbai high rise ... Six killed in 'urban tragedy'.

Blaze triggers safety debate. MLA slams builder-BMC 'nexus'; alleges 'fire safety norms violated'

Will state punish negligence?

Watch @thenewshour Spl Ed with Pranesh Kumar Roy at 9 PM

#TheNewshour https://t.co/Wv8CbQrywN"
TimesNow,"#MumbaiFire 

Fire engulfs Mumbai high rise ... Six killed in 'urban tragedy'.

Blaze triggers safety debate. MLA slams builder-BMC 'nexus'; alleges 'fire safety norms violated'

Will state punish negligence?

Watch @thenewshour Spl Ed with Pranesh Kumar Roy at 9 PM

#TheNewshour https://t.co/bPzDgDVzFj"
TimesNow,"#MumbaiFire 

Fire engulfs Mumbai high rise ... Six killed in 'urban tragedy'.

Blaze triggers safety debate. MLA slams builder-BMC 'nexus'; alleges 'fire safety norms violated'

Will state punish negligence?

Watch @thenewshour Spl Ed with Pranesh Kumar Roy at 9 PM

#TheNewshour https://t.co/acVDMujKPH"
TimesNow,"Two people have been killed and others injured in the incident. 

#Mumbai #MumbaiFire 

https://t.co/pc5ko7ljOi"
TimesNow,"A policeman and two suspected terrorists were killed in a shootout in Pakistan's Islamabad city. Pakistan's Internal Minister Sheikh Rashid termed it as a terror attack.

#IslamabadAttack #ImranKhan #TTP https://t.co/M3jZKHPUd5"
TimesNow,"Influenced by gangster films and web series, three juveniles killed a man in #Jahangirpuri area of Northwest Delhi. 

#Crime #Delhi

https://t.co/wXyo6NoXhu"
TimesNow,"#NCP MP &amp; actor #AmolKolhe, who is a portrayal of #NathuramGodse in a movie titled ‘Why I killed Gandhi’; face huge criticism.

https://t.co/uv6kT2ozS6"
TimesNow,"At least 17 people were killed &amp; 59 injured in a devastating explosion in a western #Ghana town after a truck carrying explosives collided with a motorcycle.

https://t.co/Kzu1dzOTtI"
TimesNow,"#NCP MP &amp; actor #AmolKolhe, who is a portrayal of #NathuramGodse in a movie titled ‘Why I killed Gandhi’; face huge criticism.

Listen to these reactions.

Aruneel with more inputs. https://t.co/ZNlXBzQkkU"
TimesNow,"#Pentagon releases first video of botched #Kabul airstrike that killed 10 civilians

https://t.co/ML9Rm2IqFp"
TimesNow,"#Karnataka: Youth stabbed to death by gang while returning home; four arrested

https://t.co/QSPjWg5YMl"
TimesNow,"The accused killed the boy as he wanted to take revenge from victim's family.

#UP #Crime
https://t.co/icSYs04eS0"
TimesNow,"Pentagon releases video of US drone strike carried out in Kabul in August last year. 

The botched airstrike had killed 10 people.

Srinjoy with inputs. 

#US #Kabul https://t.co/DhTiwAas72"
TimesNow,"#GeneralNaravaneOnTIMESNOW

There are terrorists in various Pak launchpads. Threat remains, we cannot lower our guards. Infiltration attempts are still happening. In last 15 days, about 15 terrorists were killed: Gen MM Naravane, Chief of Army Staff

#IndiaUpfront | @RShivshankar https://t.co/7RmBf6njQL"
TimesNow,"Congress inductee Tauqeer Raza Khan sympathises with terrorists killed in Batla House encounter, ‘hate monger’ calls extremists ‘martyrs'.

Karnal Singh, Former Joint CP, who supervised the op speaks to TIMES NOW; slams Tauqeer's remark.

#TauqeerRazaKhan #BatlaHouseEncounter https://t.co/OvU2wFhhWI"
TimesNow,"Congress' ally #TauqeerRazaKhan sympathizes with terrorists killed in the #BatlaHouseEncounter, calls them 'martyrs'. 

Karnal Singh, Former Joint CP, who supervised the operation speaks to TIMES NOW; slams Tauqeer's remark.

Bhavatosh &amp; Amit with more inputs https://t.co/pQ3tEU4h6m"
TimesNow,"‘Martyrs’, Tauqeer Raza Khan sympathises with the terrorists killed in Batla House encounter

#TauqeerRazaKhan #BatlaHouseEncounter #CongWithTauqeer

https://t.co/fCmiGSCrGV"
TimesNow,"Maulana Tauqeer Raza Khan questions Batla House encounter; calling those who were killed 'martyrs'; BJP slams Congress.

Listen to these reactions.

Amir with analysis.

#TauqeerRazaKhan #BatlaHouseEncounter https://t.co/3SPX8t8PYB"
TimesNow,"Maulana Tauqeer Raza Khan questions Batla House encounter; calling those who were killed 'martyrs'.

Amir with more inputs.

#TauqeerRazaKhan #BatlaHouseEncounter https://t.co/lP0DMR1W1W"
TimesNow,"Maulana Tauqeer Raza Khan after provoking people during his address in Bareilly has now sympathized with the terrorists who were killed in the Batla House encounter; calls them martyrs.

Amir with analysis.

#TauqeerRazaKhan #BatlaHouseEncounter https://t.co/Omdk4BxAF9"
TimesNow,"A woman was found murdered in jungle near #Chandigarh railway station on Jan 15.

#Crime

https://t.co/5FMc9GO9xG"
TimesNow,"#Breaking | Three Indian Navy personnel killed, 11 reportedly injured in explosion in internal compartment of INS Ranvir.

#INSRanvir #IndianNavy https://t.co/B4KU1z8A1f"
TimesNow,"#OwaisiOnNewshour

Who is the smartest politician in India today?

If politicians were smart, India's inflation wouldn't be this high today, China wouldn't have been on our land, COVID 2nd wave wouldn't have killed many: @asadowaisi  

@thenewshour | @navikakumar | #TheNewshour https://t.co/Q0NmVA8jKo"
TimesNow,"Aslam Farooqi, the former chief of the Islamic State-Khurasan (IS-K), was killed during a shootout in northern Afghanistan on Sunday

#ISK #AslamFarooqi

https://t.co/H9ER6nzJrg"
TimesNow,"Three people - one Pakistani and two Indian nationals - were killed, and six others were wounded when a suspected drone attack was reported at Abu Dhabi's new International Airport on Monday.

#AbuDhabiDroneAttack

Read more: https://t.co/bLV9zPwsqo https://t.co/XPgEpq44Cm"
TimesNow,"#Breaking | 3 including 2 Indians and 1 Pak national killed in drone attack on Abu Dhabi oil tankers. 6 people injured: REPORTS.

#AbuDhabiDroneAttack https://t.co/fSCdRnx2OI"
TimesNow,"The police are investigating whether Bhai Rajendra Singh attempted suicide or was killed by someone.

#BhaiRajendraSingh

https://t.co/7hivjlSk1l"
TimesNow,"#HumanShieldTruth 

The moment they (terrorists) get into encounter they've always been using civilians as human shields. Now they see either the civilians are killed or wounded so that they can blame Armed Forces: @GeneralBakshi https://t.co/JAHoDUoVXW"
TimesNow,"Nine people were killed and 36 were injured when the Bikaner-Guwahati Express derailed  in West Bengal.

#BengalTrainTragedy #BengalTrainAccident
https://t.co/FdYVhuM63M"
TimesNow,"A Jammu and Kashmir police personnel has been reported killed in an encounter in #Kulgam

#JammuAndKashmir

https://t.co/qASvaiCXk9"
TimesNow,"A man allegedly murdered his nine-year-old son in the presence of his four-year-old daughter at their residence in Uttar Pradesh’s Mainpuri district.

#Crime #UttarPradesh

https://t.co/6HHfv35kQ0"
TimesNow,"#Update | #Kulgam Encounter: A J&amp;K police personnel has been reported killed in the encounter; three others sustained injuries.

#JammuAndKashmir https://t.co/hqpBE2BiWq"
TimesNow,"A 30-year-old man stabbed his wife multiple times using a knife that led to her death.

#Ghaziabad #Crime 

https://t.co/RHBpwlaBkG"
TimesNow,"In a shocking incident reported from Kamareddy district of Telangana, a woman allegedly killed her husband following an argument

#Telangana #Crime 

https://t.co/T1piIpUScT"
TimesNow,"A 19-year-old labourer was murdered on January 4 over a loan of Rs 1,200 in Bengaluru.

#Bengaluru #Crime 

https://t.co/KVJYPCM4bq"
TimesNow,"#NewsAlert | #JammuAndKashmir: Two unidentified terrorists killed at the Hasaanpora area of #Kulgam

Pradeep Dutta with details. https://t.co/wXPau5vEmz"
TimesNow,"A woman's 38-year-old lover allegedly killed her 65-year-old father at a village in Ludhiana district of Punjab.

#Punjab #CrimeNews

https://t.co/ipzzKmgdEM"
TimesNow,"At least seven people were killed and three were missing after a cliff collapsed onto boats carrying tourists on a lake in Brazil, authorities said on Saturday.

#ViralVideo #CliffCollapse #Brazil #Accident #FurnasLake https://t.co/VWgNlPBTd5"
TimesNow,"At least seven people were killed and three were missing after a cliff collapsed onto boats carrying tourists on a lake in #Brazil

https://t.co/4K0Akoz04A"
TimesNow,"#Chhattisgarh: Maoist couple who ran away from Naxal camp to marry murdered in Bijapur

https://t.co/V90hyRgpkz"
TimesNow,"#Hyderabad: A 28-year-old man was stabbed with a knife by the son of a woman with whom he was allegedly having an affair.

#Crime

https://t.co/citFtGcKXW"
TimesNow,"#KashmirFirstAlways

Around 10,000 workers of National Conference have been killed in the last 10 years ... This (downgrading security) is one of the many ways (by BJP) to manipulate elections: @IfraJan_ 

#TheNewshourAgenda | @PadmajaJoshi  | @thenewshour AGENDA https://t.co/pD17uwC1TZ"
TimesNow,"#Hyderabad: A 55-year-old man was stabbed multiple times by a fellow inmate at an old age home.

https://t.co/UR9dYlGkuW"
TimesNow,"At least six people were killed and 20 injured in a chemical leak incident in Gujarat's #Surat 

https://t.co/MaoEMy8n5H"
TimesNow,"Update | At least six people were killed &amp; 20 injured in a chemical leak incident in Gujarat's #Surat

Amit with the latest updates. https://t.co/PSK79w9efz"
TimesNow,"At least five people were killed and 20 injured in a chemical leak incident in Gujarat's #Surat

https://t.co/MaoEMy8n5H"
TimesNow,"At least five people were killed &amp; 20 injured in a chemical leak incident in Gujarat's Surat.

Mohit with more updates.

#Surat https://t.co/PC19yXOK1e"
TimesNow,"Among the killed terrorists, two have been identified as Mir Owais from Ashmander and a Pakistani national named Talha Yasir, linked to JeM.

#Pulwama 

https://t.co/lw948K4kqp"
TimesNow,"Seven people were killed &amp; over 24 others injured in a head-on collision between a bus and a truck transporting gas cylinders in #Jharkhand

https://t.co/WEWSKE6MLF"
TimesNow,"#SamajwadiParty leader and former chairman Nagar Panchayat Tulsipur, #FirozPappu, has been murdered by unknown assailants.

https://t.co/n8is62PQVx"
TimesNow,"#NewsAlert | Three JeM terrorists killed in an encounter by Security Forces in Chandgam, Pulwama. One of them is a Pakistani national.

Ieshan with more updates.

#JammuAndKashmir #Pulwama https://t.co/mSk6FUnTvq"
TimesNow,"#Srinagar: A day after Salim Parray was killed in an encounter by security forces, Times Now obtained a picture showing the wanted Lashkar-e-Toiba (LeT) ultra clicking a picture of his girlfriend at Shalimar Bagh

https://t.co/FqH8egDLUk"
TimesNow,"#Exclusive | Big win for Security Forces!

Lashkar Commander Saleem Parray was killed near Shalimar Bagh by the Forces.

Pradeep Dutta with more updates.

#JammuAndKashmir https://t.co/kcjENakC5a"
TimesNow,"A 38-year-old man in the national capital was stabbed to death for resisting robbery attempt at the bus stand in northwest Delhi.

#Delhi #Crime 

https://t.co/1ofSnKrj1y"
TimesNow,"Two brothers of a minor girl allegedly abducted and murdered a 15-year-old boy with whom she had apparently had an affair. 

#Bareilly #Crime 

https://t.co/gX7rZCNafz"
TimesNow,"Salem Parray was killed in an encounter with security forces in Harwan area on the outskirts of Srinagar.

#Srinagar #JammuAndKashmir 

https://t.co/sw8wtFg6mv"
TimesNow,"#Punjab: An elderly couple was allegedly murdered, and their bodies were burnt by their daughter-in-law and her boyfriend

https://t.co/aXjtlEKIc7"
TimesNow,"#Kerala: A man working as a wholesale flower dealer in Ernakulam allegedly killed his wife and two minor sons before trying to kill himself.

https://t.co/qeMiiJkKbR"
TimesNow,"#TamilNadu: 27-year-old woman allegedly stabbed her 46-year-old mother-in-law to death and then set her body ablaze to pass off the crime as a case of death due to a fire accident

https://t.co/rGfZE07gvd"
TimesNow,"#Pune: 42-year-old man allegedly killed his mother by inducing a drug overdose and later suffocating her with a plastic bag. 

https://t.co/TpZiv6HzaK"
TimesNow,"'Samajwadi Party Govt murdered #KarSewaks', Home Minister #AmitShah hits out at #AkhileshYadav after the SP chief questioned BJP over delay in construction of #RamMandir

Prashant Kumar with analysis; BJP's @AnilaSingh_BJP with her perspective.

#UPElections2022 #UttarPradesh https://t.co/zVxPwn3ZtL"
TimesNow,"The PhD scholar and her boyfriend stabbed the 43-year-old man to death after he repeatedly insisted that she tie the knot with him.

#Chennai #Crime 

https://t.co/zVNfFPZDAr"
TimesNow,"171 terrorists killed so far in this year, out of them 19 were Pakistani terrorists, 152 local terrorists: Kashmir Police briefs media.

#JammuAndKashmir https://t.co/FUnsCsYf0E"
TimesNow,"At least three terrorists were killed &amp; four security personnel were injured in an encounter that broke out in Jammu and Kashmir's #Srinagar district.

#JammuAndKashmir

https://t.co/EDikcW6o82"
TimesNow,"Three terrorists were killed; four security personnel were injured in an encounter that broke out in Jammu and Kashmir's #Srinagar district.

Search Operation underway in #Kishtwar.

Pradeep Dutta with more details. https://t.co/j15GCXDVnj"
TimesNow,"A 35-year-old man allegedly murdered his four-year-old son and then tried to kill himself reportedly after his wife eloped with another man.

#Gurugram #Crime 

https://t.co/jn04i5N5f1"
TimesNow,"#Exclusive: 22 days after deadly chopper crash in Tamil Nadu, which killed CDS General Rawat &amp; 13 others, TIMES NOW accesses inside details of tri-services inquiry - no confirmation of technical failure.

Srinjoy Chowdhury with more updates.

#IAFChopperCrash https://t.co/WhvwzNjkiG"
TimesNow,"Terror Crackdown | Six Jaish-e-Mohammed (JeM) terrorists have been killed in two separate encounters in Jammu and Kashmir; 

Ieshan &amp; Pradeep with more updates.

 #JammuAndKashmir #JeM https://t.co/2r4kHrqvwP"
TimesNow,"#NewsAlert | Six terrorists affiliated with proscribed terror outfit Jaish-e-Mohammed (#JeM) have been killed in two separate encounters in Jammu and Kashmir's #Anantnag &amp; #Kulgam districts.

https://t.co/vCuxPu1Chn"
TimesNow,"A 24-year-old youth was stabbed to death by ‘cousin’s harasser’ in Gujarat's Amroli area.

#Gujarat #Crime 

https://t.co/oFH06iIsrU"
TimesNow,#JustIn | 3 terrorists killed in an encounter in #JammuAndKashmir's #Kulgam. An encounter is underway in #Anantnag too. https://t.co/y5pYkAdBzx
TimesNow,"Six weeks after three civilians were killed on November 15 in an encounter in Hyderpora, the #JammuandKashmir police on Tuesday sought to absolve itself from any blame. #PDP chief #MehboobaMufti doubts police. 

Ieshan and Pradeep with more details. https://t.co/E6nLgMH5xv"
TimesNow,"A Mumbai policeman was killed after he was run over by a local train at Sion railway station on Tuesday. 

However, it is not yet clear whether it was a case of suicide or an accident. 

https://t.co/jrCpTRhcSo"
TimesNow,"A woman was stabbed to death in front of her son while she was returning home after casting her vote in gram panchayat elections.

#Bengaluru #Crime 

https://t.co/WwbkBJrgiW"
TimesNow,"Three civilians were killed on November 15 in an encounter in Hyderpora, the #JammuandKashmir police on Tuesday sought to absolve itself from any blame. #PDP chief #MehboobaMufti continues to doubt police. 

Pradeep with more details. https://t.co/RHBgDSLYgy"
TimesNow,"Six weeks after three civilians were killed on November 15 in an encounter in Hyderpora, the #JammuandKashmir police on Tuesday sought to absolve itself from any blame. #PDP chief #MehboobaMufti doubts police. 

Ieshan with more details. https://t.co/i7VpG5WxvA"
TimesNow,"#Delhi youth found murdered with throat slit at Bijnor hotel, victim's friend booked.

https://t.co/T5IW8C1VrP"
TimesNow,"#SamajwadiParty promised to compensate the families of all individuals killed in bullfighting incidents if it was voted to power in Uttar Pradesh.

#UttarPradeshElections2022

https://t.co/o76joKROhs"
TimesNow,"#DelhiPolice sub-inspector’s son stabbed to death over sewer cleaning; cops launch manhunt

#Crime

https://t.co/kZed8s2ahL"
TimesNow,"Six Naxals have been killed in an encounter that took place in the forest area of Kistaram PS limit in the border area of Telangana and Chattisgarh.

https://t.co/AjE0mKQfKu"
