Date,User,Tweet
2016-12-15 09:51:55+00:00,IndiaToday,"3rd Jammu and Kashmir Bank branch robbed since note ban, goons flee with 
Rs 11 lakh from Pulwama
https://t.co/5SJqHv0J9M https://t.co/uw2vWCC8iZ"
2016-12-12 07:04:05+00:00,IndiaToday,"Grand Theft Apple: Watch Apple store getting robbed twice in 4 days
https://t.co/iHNKsKOAyg https://t.co/pYD2pVSFVd"
2016-12-11 05:42:33+00:00,IndiaToday,"Patna: ATM security guard hacked to death for foiling robbery
https://t.co/c9TBRwHtZw https://t.co/fbMhoLxDls"
2016-12-07 15:46:59+00:00,ndtv,"Shashi Tharoor's home robbed, '@swachhbharat' award among stolen items @ShashiTharoor https://t.co/3Bh4ytr8Gx https://t.co/EkV1aF9tke"
2016-12-01 16:10:02+00:00,IndiaToday,"Several people being held hostage at a bank in Jacksonville, Florida, after a failed bank robbery: US media
https://t.co/Cq18N7HKf2"
2016-11-22 13:39:44+00:00,CNNnews18,"Two Qatari women were held up on a Paris motorway and robbed of valuables worth at least five million euros
https://t.co/sxUdLVclGU"
2016-11-22 04:41:48+00:00,ndtv,"1.15 crore robbed from Odisha bank, all in banned Rs 500, 1,000 notes
https://t.co/BA7Bubo5iA"
2016-11-21 15:25:14+00:00,CNNnews18,"Suspected militants robbed a bank in Charar-e-Sharief area of central Kashmir's Budgam district
https://t.co/U2D0m9FYnN"
2016-11-21 04:25:10+00:00,IndiaToday,"Robbery thwarts plan of corrupt bankers attempting to exchange demonetised currency illegally
https://t.co/xKfR2N9V9y https://t.co/5pDlKuij57"
2016-11-19 11:59:46+00:00,ndtv,Those robbed of #blackmoney not letting parliament work: @smritiirani https://t.co/RWslPtylHE https://t.co/fdeIT1sr0V
2016-11-19 03:39:24+00:00,CNNnews18,"#BestOfTheWeek Mallika Sherawat reportedly attacked, robbed by 3 masked intruders outside her Paris apartment block
https://t.co/PgqM1xBvFi"
2016-10-31 20:30:01+00:00,ndtv,.@KimKardashian offered millions to talk about Paris robbery https://t.co/fzqqmeABEG https://t.co/Xgj2t3Qw28
2016-10-20 11:52:32+00:00,CNNnews18,"Kourtney Kardashian says Kim Kardashian West is still ""not going great"" following her robbery ordeal in Paris. https://t.co/v733k2AMkS"
2016-10-14 04:12:29+00:00,CNNnews18,Kim Kardashian lodged a formal complaint after she was filmed at her Paris apartment following a robbery by gunmen. https://t.co/3hpL8FgH0Y
2016-10-12 05:17:16+00:00,ndtv,Kim Kardashian sues over claims she faked Paris robbery https://t.co/mu6a4QfUWl https://t.co/vYiUeZJkmG
2016-10-12 05:06:38+00:00,IndiaToday,"Revenge, lust, robbery: Security guard showed perfumer Monika Ghurde 3 porn clips before rape, murder
https://t.co/Pn1gmtXeaS https://t.co/FECfs7HkZx"
2016-10-09 05:14:04+00:00,TimesNow,"JD (U) MLC Manorama Devi’s residence robbed in Gaya, Bihar

https://t.co/gaeTEu6aDi"
2016-10-09 03:43:27+00:00,TimesNow,"VIDEO: JD (U) MLC Manorama Devi’s residence robbed in Gaya, Bihar; MLC’s residence was sealed in May by Bihar Police https://t.co/5y2XH06FWY"
2016-10-08 10:38:46+00:00,CNNnews18,"Following Kim Kardashians' robbery in Paris, production on 'Keeping Up With the Kardashians' has been shut down
https://t.co/02FJf6S70p"
2016-10-08 10:16:47+00:00,IndiaToday,"Kim Kardashian may lose over 1 million dollars a month following Paris robbery
https://t.co/PJRQM3U3KQ https://t.co/zu16Tbe2eV"
2016-10-07 21:30:00+00:00,ndtv,"Adult website offers $50,000 reward for @KimKardashian's robbery information: report https://t.co/kmpQaKAgCf https://t.co/FEQDBeytqX"
2016-10-07 04:16:15+00:00,CNNnews18,Hamilton has had a tumultuous few days after a blown engine robbed the triple world champion of victory last weekend https://t.co/56gvv5cKrR
2016-10-05 17:38:27+00:00,ndtv,"Kim Kardashian robbery news led to 2400% increase in spams, scams https://t.co/mlxqwWB3tt https://t.co/Au5ub4Rfg4"
2016-10-04 11:06:31+00:00,IndiaToday,"Everything you wanted to know about the Kim Kardashian robbery till now
https://t.co/USMbvERBoN https://t.co/UEKJL1Uw5V"
2016-10-04 10:57:54+00:00,IndiaToday,"All about the Pink Panther gang, speculated to be behind the @KimKardashian jewellery robbery. 
https://t.co/3EAmXtGPPz https://t.co/F7jsaE3xuU"
2016-10-04 04:59:37+00:00,IndiaToday,"Kim Kardashian feared she was going to be raped during the robbery
https://t.co/OO3gMk4wzK https://t.co/ySGsntRJ8G"
2016-10-04 04:40:29+00:00,ndtv,Kim Kardashian avoids reporters after being robbed at gunpoint in Paris https://t.co/MItY9Fu81L https://t.co/lSOaucOm5a
2016-10-04 03:14:31+00:00,ndtv,Kim Kardashian flees to New York after $10 million Paris robbery https://t.co/MItY9Fu81L https://t.co/lN2MYjh62q
2016-10-03 08:24:47+00:00,ndtv,"Kim Kardashian robbed at gunpoint in Paris hotel room, millions stolen https://t.co/bLInIGFboP https://t.co/2d63A11zwb"
2016-09-21 03:05:35+00:00,ndtv,"Woman, servant killed during robbery attempt in Jalandhar https://t.co/6Ok6DwuZmd https://t.co/fA4Ax15Nw9"
2016-09-20 07:53:23+00:00,IndiaToday,"Caught on camera!
Watch how this woman was robbed in broad daylight in Chennai.
#ITVideo https://t.co/Db2G6iYpg8"
2016-09-18 14:14:12+00:00,IndiaToday,"Daylight robbery attempt foiled in Delhi's Khichripur area, 1 held
https://t.co/4FBLqaqcJf
@arvindojha"
2016-08-31 04:51:37+00:00,CNNnews18,Driver has been identified from a CCTV footage and a case of robbery and attempt to rape was registered against him. https://t.co/1abwBQEU7h
2016-08-25 01:45:40+00:00,IndiaToday,"Delhi police arrest accused in daylight robbery of 80 lakhs
https://t.co/kuvX7jJUU5"
2016-08-22 09:33:57+00:00,CNNnews18,"The van was stopped as they approached Patara and the victim was robbed of his Iphone, laptop, passport and cash. https://t.co/U4NuEdZYHA"
2016-08-20 00:31:11+00:00,ndtv,US Olympic swimmer Ryan Lochte apologizes over Rio 'robbery' story https://t.co/TryIS7KyAh https://t.co/lWuR95D8Kk
2016-08-19 23:01:37+00:00,TimesNow,International Olympic Committee to start disciplinary inquiry into #RyanLochte robbery scandal: Reports https://t.co/gixeIbA3dq
2016-08-19 19:04:01+00:00,TimesNow,"US swimmer #RyanLochte  apologizes over Rio 'robbery' scandal
https://t.co/jpuc0DOhCr"
2016-08-19 16:13:40+00:00,IndiaToday,"He previously claimed he and his teammates were robbed at gun point in Rio.
https://t.co/5wfAwhvMYE"
2016-08-19 14:21:51+00:00,TimesNow,"#BREAKING US swimmer Ryan Lochte apologizes over Rio 'robbery' story, reports AFP"
2016-08-19 10:59:54+00:00,IndiaToday,"Members from US swimming team claimed to have been robbed at gun point at a gas station in Rio
https://t.co/daEyEucwEH"
2016-08-19 09:04:15+00:00,CNNnews18,"#BREAKING | U.S. swimmer Jimmy Feigen to pay $11,000 to Brazil charity to  settle robbery dispute: Media reports 
(via Reuters)"
2016-08-19 04:59:25+00:00,CNNnews18,"Game prompted safety warnings after players glued to phones stumbled, were robbed or wandered into dangerous places. https://t.co/IwJB3PLala"
2016-08-18 21:52:05+00:00,IndiaToday,The robbery that was or wasn't has become the biggest spectacle https://t.co/tBFSkN35js #Rio2016
2016-08-18 11:21:25+00:00,CNNnews18,Brazilian police stopped US swimmers from boarding flight to quiz them about how they were robbed at gunpoint in Rio https://t.co/yh3aImxwIO
2016-08-18 03:46:27+00:00,ndtv,American swimmers are held over robbery story https://t.co/Z7iHGogRPq https://t.co/43q2urWCp6
2016-08-18 03:31:20+00:00,IndiaToday,#Rio2016 Brazil police pull US swimmers from flight in robbery probe https://t.co/g18ruoHHtf https://t.co/oyDHubBib9
2016-08-16 11:25:14+00:00,ndtv,Petrol pump workers robbed of Rs. 36 lakh in Delhi https://t.co/m7cRibRUCB https://t.co/6YU8A0ZUb1
2016-08-16 03:09:15+00:00,CNNnews18,"#UnsafeRailways | Days after a daring murder &amp; a 6 crore train robbery, still not enough CCTV cameras at Chennai stations"
2016-08-16 00:15:09+00:00,TimesNow,Rio Olympics organisers apologise to #USA swimmer Ryan Lochte after he was robbed at gunpoint yesterday https://t.co/u9CdZu1zgS
2016-08-14 14:44:36+00:00,CNNnews18,"#BREAKING Report that swimmer Lochte robbed at gunpoint at #Rio2016 'absolutely not true,' acc to Lochte &amp; USOC: IOC spokesman, reports @AP"
2016-08-14 14:41:39+00:00,IndiaToday,"#rio2016 IOC spokesman: Swimmer Ryan Lochte robbed at gunpoint 'absolutely not true,' according to Lochte and USOC. https://t.co/NYlK0G1aZD"
2016-08-14 14:39:09+00:00,TimesNow,"Reports of swimmer #RyanLochte being robbed at gunpoint 'absolutely not true,' IOC spokesman quotes USOC &amp; #USA swimmer himself : Reports"
2016-08-11 07:32:33+00:00,CNNnews18,"#SHOCKING Man bleeds to death after being hit by a tempo in Delhi's Subhash Nagar area, got robbed as well. https://t.co/7jWicGInuL"
2016-08-11 03:46:54+00:00,IndiaToday,"Shocking is an understatement, heartless Delhi exposed, again!
Mowed down, left to die and then 'robbed'  #ITVideo
https://t.co/bSCSW2FIDg"
2016-08-10 17:28:59+00:00,CNNnews18,"India's very own 'great train robbery', who is responsible for the lapses? take a look at the story. #Big5At10 https://t.co/BItkj7HiyJ"
2016-08-10 17:24:02+00:00,CNNnews18,5 key developments in the #Chennai train robbery. #Big5At10 #SouthSpecial with @bhupendrachaube https://t.co/7di5qVYycS
2016-08-10 11:21:35+00:00,IndiaToday,"After the brazen yet organised train robbery in Chennai, take a look at five most daring train heists in history https://t.co/LRvPdzvhpe"
2016-08-10 09:26:51+00:00,IndiaToday,"Great train robbery: How robbers cut roof section of coach before train reached power lines
https://t.co/3iH1dUP0pp https://t.co/Ti3RDOYJJc"
2016-08-10 07:37:30+00:00,CNNnews18,"#BREAKING Bankers belonging to IOB, SBI and Indian Banks being questioned for the big robbery on Salem-Chennai train https://t.co/k3KoZeOlll"
2016-08-10 05:39:12+00:00,ndtv,Watch | Kerala ATM robbery: Foreigners may be involved https://t.co/2GSqOu9D15
2016-08-10 04:24:33+00:00,CNNnews18,#UPDATE 2 other suspects involved in Kerala ATM robbery fled the country in July. Visas of the 3 Romanian nationals expired in July: Police
2016-08-10 04:20:15+00:00,CNNnews18,#BREAKING | Mumbai police arrests Romanian national for Kerala ATM robbery. Suspect identified as Gabriel Marian https://t.co/oYgvPgo8Ta
2016-08-09 17:00:13+00:00,CNNnews18,"1 suspect in ATM robbery case arrested by Mumbai cops;From info available,it may be much bigger gang than previously thought: Police sources"
2016-08-09 14:27:12+00:00,ndtv,Chennai train robbed of 5 crores in cash - through hole in the roof https://t.co/FRz9BW6CUs https://t.co/3ZxNQUBZvY
2016-08-09 10:51:00+00:00,CNNnews18,#BREAKING | Few lakh rupees from ₹340 cr belonging to RBI robbed from a train in TN: Police
2016-08-05 14:52:47+00:00,ndtv,Saudi princess says robbed of million-euro watch in Paris https://t.co/MQqh93IgDS https://t.co/UBXwSxHP0v
2016-08-01 08:19:22+00:00,CNNnews18,"JUST IN | Robbery on NH-91, barely 40 km from spot where woman &amp; daughter were raped #LawlessUP"
2016-08-01 08:05:18+00:00,CNNnews18,"Robbers attack bus,loot 40 passengers in UP's Sikandrau area, 2 arrested; UP roadways bus was on way to Orai from Delhi robbed on NH-91"
2016-07-31 11:38:44+00:00,CNNnews18,#UPDATE | Victims have been robbed. It's unclear whether the motive was robbery or rape: UP DGP on Bulandshahr gang rape case #UPRapeHorror
2016-07-31 07:55:38+00:00,TimesNow,"Mother &amp; 14 year old daughter raped in Bulandshahr,U.P;family robbed along Delhi-Kanpur highway #ZeroMercyForRapist  https://t.co/ZkIspBtk18"
2016-07-30 19:47:29+00:00,ndtv,#PokemonGO players robbed at gunpoint in London park https://t.co/S2V3FZVLxR https://t.co/YVyT1wiqLe
2016-07-14 15:18:08+00:00,IndiaToday,The police is hunting for an armed robber who covered his face in toilet paper and robbed a gas station. https://t.co/OSTnsVj2HE
2016-07-14 09:06:27+00:00,CNNnews18,"#UPDATE | Jigisha was robbed off gold chain, 2 mobile phones &amp; rings. Amit, Ravi &amp; Baljeet committed the crime: Court"
2016-07-11 03:32:23+00:00,ndtv,Police: Pokemon Go has been used to target armed-robbery victims https://t.co/4lK9II38hl https://t.co/Ky0WJXxOPt
2016-07-01 13:28:18+00:00,ndtv,"6 arrested in connection with Thane ATM cash van robbery case, Rs. 3.12 crore recovered https://t.co/6Xpxzx9Jyt https://t.co/vMxMOXLYQ7"
2016-06-28 06:56:37+00:00,ndtv,"Over Rs 9 crore robbed from ATM collection centre, CCTV ripped off https://t.co/25LmKHuKMW
https://t.co/H3J0UU6aVy"
2016-06-27 08:26:54+00:00,IndiaToday,"Commission agent working for Gautam Gambhir's father robbed off Rs 44 lakh
https://t.co/q2C5cdF3zF https://t.co/Ejxp5p6cSW"
2016-06-26 22:00:20+00:00,ndtv,Florida mayor carjacked and robbed at gunpoint outside his home: Police https://t.co/EAHvH5srMe https://t.co/1Blc3fim8H
2016-06-16 13:14:30+00:00,TimesNow,"#ContestAlert: Who is framed for the Tressler robbery in Now You See Me?
T&amp;Cs: https://t.co/Tjl1EL66O3 https://t.co/WwkyeS7zah"
2016-06-11 09:56:19+00:00,IndiaToday,"Gunpoint robbery in broad daylight. This video will show you the horrifying face of Jungle Raj #ITVideo
https://t.co/JAnUOCqwLO"
2016-06-08 13:51:08+00:00,ndtv,"In France, @McDonalds robbery foiled by Special Forces eating inside https://t.co/vrxxphtdxX https://t.co/hgaMJL35Zo"
2016-05-29 03:42:56+00:00,TimesNow,December 16 gangrape &amp; murder case convicts move Delhi HC challenging 10-year jail term awarded by a trial court in a robbery case (PTI)
2016-05-26 12:50:31+00:00,CNNnews18,"PM Modi's jibe at Cong: The previous government has robbed the country of all its wealth #2YearsOfModi
(Pic via:ANI) https://t.co/SrJtoprH85"
2016-05-17 17:28:46+00:00,CNNnews18,"Watch how your FB status can get you robbed.
Tune in to #Big5At10 with @bhupendrachaube https://t.co/QCinIc8J0W"
2016-05-14 02:18:38+00:00,ndtv,"19-year-old girl, two male aides, arrested in robbery case https://t.co/Ipi14hZl0o"
2016-05-13 02:10:48+00:00,ndtv,"MNC employee abducted on the pretext of lift, robbed https://t.co/HsqLwIoFyY"
2016-05-12 14:21:55+00:00,CNNnews18,"70-year-old female doc stabbed by 11 yr-old girl in Rajouri Garden, Delhi in a robbery bid. Minor has been nabbed, reports @saahilmenghani"
2016-05-09 12:19:00+00:00,CNNnews18,"BIG QUESTION on #Big5At10 | Army Col arrested for involvement in robbery.
Is the Army, the ultimate symbol of credibility, losing its face?"
2016-05-08 11:11:01+00:00,ndtv,"Owners of Chandigarh jewellery store staged robbery, say police https://t.co/rvpztF3TrF"
2016-05-07 09:27:17+00:00,IndiaToday,"A Karnataka thief is revisiting everyone he ever robbed...only to apologise
https://t.co/YSLLNIt9De https://t.co/s3zuWXE0tm"
2016-04-21 13:02:46+00:00,ndtv,100 passengers onboard Gujarat-bound train robbed in Uttar Pradesh https://t.co/nEq25bkYC6
2016-04-21 10:29:23+00:00,IndiaToday,"100 passengers onboard Gujarat-bound train robbed in #UttarPradesh
https://t.co/sBUhiOeCxt https://t.co/C79OH503bI"
2016-04-20 14:48:05+00:00,ndtv,"This is not robbery, robbery happens against a person's will: Sanjay Hegde, Advocate, SC, @LRC_NDTV, #SurgePricing"
2016-04-20 07:21:54+00:00,ndtv,"No surge pricing even after #OddEven, it's daylight robbery: @ArvindKejriwal https://t.co/2rrIVkgJwT https://t.co/sOLkMi0CIq"
2016-04-15 01:00:17+00:00,ndtv,This couple was so into each other they kissed through an armed robbery https://t.co/F9w2EfJdkV https://t.co/m3WhBOyFnu
2016-04-13 13:30:21+00:00,CNNnews18,"How police cracked the Delhi metro robbery case
READ - https://t.co/fF8SvXKFzI https://t.co/kanZQMQCC3"
2016-04-13 10:37:51+00:00,CNNnews18,"#EXCLUSIVE | Robbers of Delhi Metro robbery case traced with the help of their metro cards, reports @saahilmenghani
https://t.co/4xo9e1YqKP"
2016-04-13 10:20:50+00:00,CNNnews18,"One more person has been arrested. Have recovered ₹10.55 lakh: MK Meena, Joint CP Delhi, on Delhi Metro robbery case https://t.co/JQpu7qpVU0"
2016-04-13 10:16:33+00:00,CNNnews18,"#BREAKING | One more arrested in connection with robbery case at Delhi's Rajendra Nagar metro station, reports CNN-IBN's @saahilmenghani"
2016-04-13 08:16:03+00:00,CNNnews18,"Delhi Metro Robbery: One of The Accused is a Former DMRC Official
-reports @saahilmenghani https://t.co/OsY4uOk5Cr https://t.co/qZEyNulMfd"
2016-04-13 06:57:57+00:00,IndiaToday,"#DelhiMetro card helps trace duo behind stabbing, robbery
https://t.co/Smktdbuz3p"
2016-04-13 05:23:57+00:00,TimesNow,"Metro station robbery: Ex-employee arrested

Read: https://t.co/HEAExpubnb"
2016-04-13 03:36:40+00:00,CNNnews18,#BREAKING | Delhi: One person arrested in connection with Rajendra Nagar metro station robbery case
2016-04-11 11:06:08+00:00,ndtv,"Delhi metro employee stabbed, robbed of Rs. 12 lakh inside station https://t.co/xqm9DcCyTC https://t.co/jAPnEDLvj9"
2016-04-11 08:59:32+00:00,IndiaToday,"Unidentified men stabbed a metro staffer at the Rajendra Nagar metro station and robbed him of Rs 12 lakhs #ITVideo
https://t.co/DoyV4vMtYY"
2016-04-11 08:59:00+00:00,ndtv,"Delhi metro employee stabbed, robbed of Rs 12 lakh inside station https://t.co/xqm9DcCyTC"
2016-03-31 03:52:45+00:00,CNNnews18,"JUST IN | Robbery caught on camera: ₹5.75 Lakh looted from a branch of UCO bank at Baghmugalia locality of Bhopal, MP yesterday"
2016-03-18 13:36:59+00:00,TimesNow,"Gifts: ₹72 lakh, defence: priceless. Isn't this daylight robbery? Watch #BiharGiftHamper debate tonight with Arnab https://t.co/rq4VklDtdE"
2016-03-01 18:02:02+00:00,ndtv,Guard who averted bank robbery during Jat agitation to be awarded https://t.co/X6ekkLCQQp https://t.co/G42iBpJ5Oc
2016-02-21 04:52:15+00:00,CNNnews18,Ex-Jawan kills 5 who tried to rob an ATM in Jhajjar in the cover of the #JatQuotaStir and saves bank robbery https://t.co/99sSLOqgoS
2016-02-02 08:51:24+00:00,CNNnews18,#BREAKING | Former CPM branch Secy expelled from the party after robbery; Kerala police register case against CPM leader who is absconding
2016-01-25 05:46:38+00:00,CNNnews18,Man wanted in 1.8 crore rupees robbery arrested https://t.co/DFDSAxjHJc https://t.co/1BHF1oes0x
2016-01-25 04:36:50+00:00,CNNnews18,#BREAKING | Member of Delhi gang wanted in ₹1.8 crore robbery arrested in Ghaziabad;
2016-01-23 04:06:48+00:00,CNNnews18,"Watch: Attempted murder, robbery caught on camera https://t.co/4BacpvU4JV https://t.co/Uwxpcp1RMu"
2016-01-07 15:29:13+00:00,IndiaToday,"This horrifying CCTV footage shows how two men attacked and robbed a woman seated in her car in Amritsar.
https://t.co/C9E0XaAXHo"
2016-01-07 13:43:21+00:00,IndiaToday,"Daring robbery that can happen anywhere, beware!
https://t.co/C9E0XaAXHo https://t.co/mwzuHf8zNC"
2015-12-28 20:30:12+00:00,ndtv,"In a failed robbery, man dies trying to blow up a condom machine https://t.co/rTHT04WM6V"
2015-12-21 12:03:11+00:00,ndtv,"74-year-old woman found strangled in Delhi home, robbery suspected https://t.co/tQtp85Gz0d https://t.co/rfDGcBIMlj"
2015-11-28 08:11:40+00:00,IndiaToday,"Delhi ATM robbery: Cash van driver arrested
https://t.co/MPcl1x6ACo https://t.co/1ko5VXmViR"
2015-11-26 16:10:42+00:00,IndiaToday,"#BREAKING 
Biggest-ever robbery in Delhi. Cash van driver flees with Rs 22.5 crore. Police launch massive man hunt.  https://t.co/6jzx8ww2OP"
2015-11-21 16:42:40+00:00,CNNnews18,"Caught on camera: Bank robbery in Lucknow; miscreants still at large
https://t.co/QuJkitpJtY https://t.co/TO7PTZgffG"
2015-11-21 13:39:27+00:00,CNNnews18,"Robbery at a bank in Lucknow caught on CCTV
https://t.co/StEM7GeuoI"
2015-11-13 03:32:23+00:00,ndtv,"Elderly couple found murdered at their residence in South Delhi, police suspect robbery as the motive"
2015-10-28 06:53:50+00:00,ndtv,So people are robbed of opportunities. That is why I care so deeply about it: Mark Zuckerberg https://t.co/zStVYz1nQi
2015-10-28 06:48:06+00:00,IndiaToday,Entrepreneurs &amp; students are robbed of opportunity to innovate if they are not.connected: Zuckerberg https://t.co/z2gYreWyBD
2015-10-26 09:30:12+00:00,CNNnews18,"Commuters avoid the Jaipur-Delhi route amid fear of robbery

https://t.co/nu5xho0xuU"
2015-10-22 07:27:09+00:00,ndtv,"Man accused of murder, robbery acquitted on benefit of doubt https://t.co/YmgRQkQlYS"
2015-10-19 15:38:15+00:00,TimesNow,We took law into our hands against Pak. It's not a theft or robbery is it?: Sanjay Raut #AttackSquadPolitics https://t.co/2bI0viulFf
2015-10-15 05:20:09+00:00,ndtv,"61-year-old Mumbai conman robbed foreigners, but sent passports back: Police http://t.co/NX6m4uKnkR http://t.co/ksHMUIYh87"
2015-10-09 20:30:14+00:00,CNNnews18,"Actor @BeingSalmanKhan robbed by girls at night club Via @NewsEighteen 
http://t.co/SJ3RZ0CzaU http://t.co/rRfT9jUyaC"
2015-09-18 14:48:33+00:00,CNNnews18,"CAUGHT LIVE ON CCTV | Malviya Nagar Maniacs, a group of boys in South Delhi saved a foreigner from being robbed
https://t.co/1RW9FviYtZ"
2015-09-18 03:55:21+00:00,CNNnews18,"#BraveDelhiTeens | Teens heard cries of a woman who was being robbed; They chased down the thief, who was caught, thrashed &amp; arrested"
2015-09-03 04:26:14+00:00,CNNnews18,"School principal on her way to receive President's medal, robbed of Rs 50,000
http://t.co/HBT04UiWAP http://t.co/UYsSHYfRGs"
2015-09-03 03:02:46+00:00,CNNnews18,"JUST IN: School Principal was travelling to Delhi to receive President's medal from Gwalior was robbed of ₹50,000, FIR filed"
2015-09-02 13:40:24+00:00,TimesNow,Nirbhaya rapists get 10 years in jail for robbery. Read more on the TIMES NOW app http://t.co/S5TzBTYXHl
2015-09-02 11:49:20+00:00,CNNnews18,#JustIn | Patiala House Court sentences 10 yrs jail to 4 convicts of December 16 Gangrape in a seperate robbery case http://t.co/II9Yz3uxJW
2015-09-02 11:43:28+00:00,ndtv,4 death row convicts in December 16 gang-rape case get 10-year-jail term each in a separate robbery case: Press Trust of India
2015-09-02 11:40:33+00:00,TimesNow,4 death row convicts in December 16 gangrape and murder case awarded 10-year-jail each in a separate robbery case by Delhi court
2015-08-27 14:16:35+00:00,CNNnews18,"December 16 gangrape, murder convicts held guilty in robbery case http://t.co/TxlQjugYcI http://t.co/MK6xKy6rg8"
2015-08-27 13:11:49+00:00,ndtv,December 16 gang-rape convicts now convicted in robbery case http://t.co/xMm6JUkFvy http://t.co/kgIrtyfDwV
2015-08-27 12:04:52+00:00,ndtv,December 16 gang-rape convicts convicted by a Delhi court for a robbery the same night.
2015-08-27 11:52:41+00:00,TimesNow,4 death row convicts in the Delhi Dec 16 gangrape &amp; murder case convicted by a Delhi court in a separate robbery case
2015-08-27 03:24:43+00:00,CNNnews18,Senior citizen murdered and robbed at her residence in Delhi http://t.co/wDZSvQFHaO http://t.co/gMbgz21Lv5
2015-08-27 03:21:57+00:00,ndtv,Senior citizen murdered and robbed at her residence in Delhi http://t.co/gxFntbV1RM
2015-08-23 14:16:13+00:00,TimesNow,"UP Police arrest leader of gang that robbed MP's Finance Minister Jayant Malaiya, his wife &amp; several others on board a train in UP"
2015-08-19 03:06:27+00:00,IndiaToday,"Uttar Pradesh MP's son robbed of Rs 1.50 lakh 
http://t.co/JkGJpnDAn1 http://t.co/VkFXetqN8z"
2015-07-25 17:16:05+00:00,ndtv,Delhi businessmen robbed of Rs. 22 lakh at gun point http://t.co/ppgzKwBfSs
2015-07-21 15:50:14+00:00,TimesNow,You have robbed people of knowing the facts: MR Venkatesh to Congress #PoliticsOfDisruption
2015-07-21 15:41:50+00:00,TimesNow,Congress has not only robbed Sushma Swaraj of explanation but also would help the nation understand: MR Venkatesh #PoliticsOfDisruption
2015-07-15 03:40:39+00:00,TimesNow,"Delhi: 2 guards of a public school found murdered. Police suspect robbery could be the motive
https://t.co/LPVcpbnbeq"
2015-07-01 09:58:44+00:00,IndiaToday,"DELHI'S DAYLIGHT ROBBERY! 
CCTV Cams Capture Fearless Theft Of Bikes &amp; Cars
No fear of law or CCTV cams?
Call us 0120-4807310 @ 3.30 PM"
2015-06-10 03:39:08+00:00,ndtv,Daring daytime heist: Man robbed of Rs. 17 lakh at knifepoint in Rajkot http://t.co/fLPkfE08kO http://t.co/5pG3jp8Ro9
2015-06-03 15:14:17+00:00,CNNnews18,BREAKING | NCP expels corporator Ashish Damle under robbery charges
2015-05-25 05:16:47+00:00,CNNnews18,"BREAKING | Armed robbery in a jewellery shop in Vadodara,jewels worth 40 lakh allegedly looted,Investigation underway http://t.co/A8QCqU2d3z"
2015-05-21 13:05:30+00:00,IndiaToday,"One arrest made after woman robbed at gunpoint in Hyderabad ATM

http://t.co/eSfiQ8ZvdT http://t.co/aQUtQjpdYj"
2015-05-21 08:14:50+00:00,CNNnews18,"JUST IN | Hyderabad: Woman robbed at gun-point inside an ATM; Robber opened fire inside ATM, no guard stationed during the incident"
2015-05-20 05:56:19+00:00,ndtv,"Bullet fired inside Hyderabad ATM, woman robbed of cash, jewellery http://t.co/KGRjoZAHQR http://t.co/NDDc4vN48T"
2015-05-20 04:25:10+00:00,ndtv,Woman call centre employee robbed at gunpoint at ATM in Hyderabad http://t.co/IH7PSQNU1R http://t.co/nL4m33kvUG
2015-05-03 13:05:58+00:00,IndiaToday,"Indian-origin woman shot during attempted robbery in US
http://t.co/fpkoVXjaRZ http://t.co/bi9nvgPPlD"
2015-05-03 04:46:58+00:00,ndtv,"Indian-origin woman shot at, critical, after attempted robbery in US http://t.co/ulqh1gcbfv http://t.co/n9cLxqMCtC"
2015-05-03 02:33:52+00:00,CNNnews18,"US: Indian woman killed after being shot during attempted robbery
http://t.co/qigNY8ggln http://t.co/8mGlmULtdK"
2015-05-02 17:57:43+00:00,IndiaToday,"Indian woman shot at, critical after attempted robbery in US http://t.co/1PGYcSeKz4 http://t.co/Ai3kd49QEW"
2015-05-02 17:48:47+00:00,CNNnews18,"Indian woman shot at, critical after attempted robbery in US http://t.co/54iIyzldy3"
2015-05-02 17:10:01+00:00,CNNnews18,"BREAKING | US: Indian woman shot at, condition critical after attempted robbery"
2015-05-02 16:47:21+00:00,TimesNow,"Indian-origin woman working at a gas station in South Carolina, USA shot at &amp; left critically injured in an attempted armed robbery (PTI)"
2015-04-26 16:58:01+00:00,CNNnews18,"Cyber crime in Faridabad; businessman robbed of Rs 10,50,000 http://t.co/CPdHonmsh5"
2015-04-14 07:05:09+00:00,ndtv,"Jeweller shot at, robbed in Muzaffarnagar http://t.co/XzwffpsDuI"
2015-04-08 18:30:16+00:00,TimesNow,"Trouble mounts for Salman; now booked for assault, robbery http://t.co/xopE7w4tIm"
2015-04-06 08:20:03+00:00,TimesNow,"SC expresses concern over growing incidents of juvenile involvement in serious crimes like murder, robbery &amp; rape"
2015-04-02 11:55:33+00:00,ndtv,"In Delhi's biggest armed robbery, goods worth Rs. 25 crore gone http://t.co/zOmXYHorcU http://t.co/4GMJfTKX5r"
2015-03-29 16:10:34+00:00,ndtv,"At Sundarbans, four Kolkata families attacked, robbed by armed men http://t.co/vLGx3NxwKH"
2015-03-19 09:48:14+00:00,CNNnews18,"Robbery in Jabalpur-Nizamuddin Express 1st AC coach, MP Finance Minister looted http://t.co/R2arGvVhbo http://t.co/mmOWmQsGu4"
2015-03-19 09:41:05+00:00,TimesNow,Madhya Pradesh Finance Minister Jayant Malaiya robbed at gun point while travelling by an Express Train from Delhi to Jabalpur
